text,retweet_count,favorite_count,clean_tweet,Hash words,scores,compound,comp_score
a hate crime https://t.co/kMX1a9DLZs,0,0,hate crime,No hashtags,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Our Diversity = Innovation Network met the brilliant @alison_4life @DeputyMayorPCWY today to talk about how we will… https://t.co/zVQtqzlDmP,5,6,our divers = innov network met brilliant today talk will...,No hashtags,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.5859}",0.5859,pos
@irinevera your chances of dying in a hate crime in west are still much much lower than getting lynched in your own country,0,2,chanc die hate crime west still much much lower get lynch countri,No hashtags,"{'neg': 0.624, 'neu': 0.376, 'pos': 0.0, 'compound': -0.9231}",-0.9231,neg
"Disgusted and appalled by the antisemitic hate crime that took place in London earlier this week. 

Standing in sol… https://t.co/S5O8b7DuiF",1,8,disgust appal antisemit hate crime took place london earlier week. stand sol...,No hashtags,"{'neg': 0.552, 'neu': 0.448, 'pos': 0.0, 'compound': -0.9022}",-0.9022,neg
"Today is International Day of Persons with Disabilities 💜 

A time to remember that not every disability is visible… https://t.co/mBj5rL9H5K",0,0,today intern day person disabl a time rememb everi disabl visible...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"@Suraj152taKumar @majorgauravarya Here is the lynching: 
https://t.co/48GdX8B5eJ",0,0,here lynching:,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
SOON:I will be doing a Q/A session.Surrounding my experience as a Boxer with Disabilities at NATIONAL level of Boxi… https://t.co/1yF6f7RJQO,1,3,soon:i q/a session.surround experi boxer disabl nation level boxi...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
https://t.co/KSrhrjyLUD,0,0,,No hashtags,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@keeks_ A whole hate crime keeks! I am APPALLED! LMFAOOOOOOOOOOOOOO,0,1,a whole hate crime keeks! i appalled! lmfaoooooooooooooo,No hashtags,"{'neg': 0.782, 'neu': 0.218, 'pos': 0.0, 'compound': -0.8953}",-0.8953,neg
@OkBiology @ZoeHollowood Stating biological facts is a transphobic hate crime these days. It would actually be easi… https://t.co/Ph9mIXJmlt,0,1,state biolog fact transphob hate crime days. it would actual easi...,No hashtags,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"Probably not a coincidence that there has been an increase of violence against LGBT+ people, members of ethnic mino… https://t.co/mYrDQ0CfPu",0,0,"probabl coincid increas violenc lgbt+ people, member ethnic mino...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"The rise in reported anti-LGBTQ+ hate crime during the pandemic is deeply concerning, particularly with reduced acc… https://t.co/EOqY9arYJg",63,153,"the rise report anti-lgbtq+ hate crime pandem deepli concerning, particularli reduc acc...",No hashtags,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@dearaunty 10% of hate crime flagged offences recorded by the police in 2020/21 were dealt with by charge or summon… https://t.co/hBJmxt5iOl,0,0,10% hate crime flag offenc record polic 2020/21 dealt charg summon...,No hashtags,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@MForstater @FilmLecturer @seatradelaw @TheCriticMag No mention of what form any of this 'hate crime' took. The onl… https://t.co/oZGsWNebLm,3,6,no mention form 'hate crime' took. the onl...,No hashtags,"{'neg': 0.653, 'neu': 0.347, 'pos': 0.0, 'compound': -0.8555}",-0.8555,neg
@mimmymum @CPSUK @stonewalluk @_Lisa_Townsend @gmhales @MetLGBTNetwork @PoliceChiefs @PFEW_HQ @WecopsCaroline… https://t.co/xjsDXGYwwC,0,1,,No hashtags,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@gmhales @HateCrime_Leics Thanks Gavin. All good points. Some claim that the rise is because more victims are repor… https://t.co/n7t4WsSCSk,1,2,thank gavin. all good points. some claim rise victim repor...,No hashtags,"{'neg': 0.145, 'neu': 0.483, 'pos': 0.372, 'compound': 0.5106}",0.5106,pos
Keegan left to die in far-right hate crime attack in EastEnders https://t.co/H5a7jdBn2r via @MetroUK,0,0,keegan left die far-right hate crime attack eastend,No hashtags,"{'neg': 0.78, 'neu': 0.22, 'pos': 0.0, 'compound': -0.9349}",-0.9349,neg
"@Takethatjoe @darrengrimes_ After spending his morning posting targeted sneers and insults at others, Grimes, speak… https://t.co/bauFVYjatk",1,11,"after spend morn post target sneer insult others, grimes, speak...",No hashtags,"{'neg': 0.398, 'neu': 0.602, 'pos': 0.0, 'compound': -0.6486}",-0.6486,neg
"@JasonManford @metpoliceuk Black folks been going through this for decades, I wish all hate crime were treated equally. That's all.",0,0,"black folk go decades, i wish hate crime treat equally. that' all.",No hashtags,"{'neg': 0.367, 'neu': 0.357, 'pos': 0.276, 'compound': -0.4215}",-0.4215,neg
"""Police are treating it as a hate crime""

Do beileve anything will happen to them?

Funny, same ethnicity, religion… https://t.co/xn7q9ij16y",0,2,"""polic treat hate crime"" do beilev anyth happen them? funny, ethnicity, religion...",No hashtags,"{'neg': 0.346, 'neu': 0.385, 'pos': 0.269, 'compound': -0.3818}",-0.3818,neg
"We urgently need to talk about the scope of criminal law and the limitations for policing. Don't we,… https://t.co/mv12p35Bqc",0,1,"we urgent need talk scope crimin law limit policing. don't we,...",No hashtags,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.2023}",0.2023,pos
@jamescbriggs Hate crime.,0,1,hate crime.,No hashtags,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"90% of victims of racism in the UK are white. 

2016 to 2018 there were 105,298 racially motivated hate crimes in B… https://t.co/aZqzcxRMKM",37,43,"90% victim racism uk white. 2016 2018 105,298 racial motiv hate crime b...",No hashtags,"{'neg': 0.598, 'neu': 0.402, 'pos': 0.0, 'compound': -0.9246}",-0.9246,neg
"No one should be targeted because of their race, religion, sexual orientation, transgender identity or disability.… https://t.co/ejNlXOlA0N",2,12,"no one target race, religion, sexual orientation, transgend ident disability....",No hashtags,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
@gilltebberen4NE Hate crime ? @HumzaYousaf where are you ?????,1,1,hate crime ? ?????,No hashtags,"{'neg': 0.891, 'neu': 0.109, 'pos': 0.0, 'compound': -0.8466}",-0.8466,neg
"@EggDonnelly @thejournal_ie Propaganda, you mean advocating for treating people equally? Western culture has long b… https://t.co/Gn4M4L205S",0,0,"propaganda, mean advoc treat peopl equally? western cultur long b...",No hashtags,"{'neg': 0.157, 'neu': 0.63, 'pos': 0.213, 'compound': 0.1779}",0.1779,pos
Thank you @hiseyenews for the coverage on this detailing how students are responding to the latest hate crime at WH… https://t.co/HuWqfNxvSN,0,5,thank coverag detail student respond latest hate crime wh...,No hashtags,"{'neg': 0.459, 'neu': 0.382, 'pos': 0.159, 'compound': -0.6908}",-0.6908,neg
@handloomlament @RivkahBrown It's a hate crime so th epolice needs to be dealing with it. Not saying the police exe… https://t.co/N0FjOTCetp,0,0,it' hate crime th epolic need deal it. not say polic exe...,No hashtags,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Good Afternoon from Walton Lane Local Policing. Our officers have been involved in extensive enquiries in response… https://t.co/NedndaKJbq,0,3,good afternoon walton lane local policing. our offic involv extens enquiri response...,No hashtags,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,pos
Hate speech and inciting violence is a crime.  Producing or promoting these podcasts is a crime. Deleting records o… https://t.co/8IMZQ2urEk,0,1,hate speech incit violenc crime. produc promot podcast crime. delet record o...,No hashtags,"{'neg': 0.543, 'neu': 0.457, 'pos': 0.0, 'compound': -0.8934}",-0.8934,neg
Apparently that wasn't good enough so he staged a fake hate crime bc white people were so bad to him https://t.co/u1QzY5xcCl,0,0,appar good enough stage fake hate crime bc white peopl bad,No hashtags,"{'neg': 0.608, 'neu': 0.264, 'pos': 0.128, 'compound': -0.8979}",-0.8979,neg
@MattFinnFNC That’s how hate crime hoaxes often work. It is an act of narcissism.,87,1270,that' hate crime hoax often work. it act narcissism.,No hashtags,"{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.8519}",-0.8519,neg
Thanks to @northyorkshire_ for identifying the suspect. Thanks to everyone for the support.I was been informed toda… https://t.co/wEy0Cnq8JN,0,4,thank identifi suspect. thank everyon support.i inform toda...,No hashtags,"{'neg': 0.18, 'neu': 0.41, 'pos': 0.41, 'compound': 0.4215}",0.4215,pos
Thanks to @northyorkshire_ for identifying the suspect. Thanks to everyone for the support.I was been informed toda… https://t.co/yevpY9wufQ,0,0,thank identifi suspect. thank everyon support.i inform toda...,No hashtags,"{'neg': 0.18, 'neu': 0.41, 'pos': 0.41, 'compound': 0.4215}",0.4215,pos
Thanks to @northyorkshire_ for identifying the suspect. Thanks to everyone for the support. I was been informed tod… https://t.co/tZ0sH1z9Tc,0,1,thank identifi suspect. thank everyon support. i inform tod...,No hashtags,"{'neg': 0.158, 'neu': 0.288, 'pos': 0.554, 'compound': 0.6705}",0.6705,pos
"@JewishNewsUK Police are treating the incident as a hate crime...
No shit Sherlock!
There's no telling how it would… https://t.co/HnQf7Y1eni",0,1,polic treat incid hate crime... no shit sherlock! there' tell would...,No hashtags,"{'neg': 0.502, 'neu': 0.359, 'pos': 0.139, 'compound': -0.7959}",-0.7959,neg
@ds37alwaysred @Klutzes You know there is no evidence of asylum seekers being convicted of a serous crime in this c… https://t.co/0dEhicoWnr,0,0,you know evid asylum seeker convict serou crime c...,No hashtags,"{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.5423}",-0.5423,neg
"It’s important to remember that not all disabilities are visible. As part of #InternationalDisabilityDay, we want t… https://t.co/0tSTCjmvq0",9,14,"it' import rememb disabl visible. as part #internationaldisabilityday, want t...","#InternationalDisabilityDay,","{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}",0.0772,nutral
normal subjects; ill save that for the big dogs and that Lieb//erman thing is true and one of the most dog act thin… https://t.co/FzIdk6AJY3,0,0,normal subjects; ill save big dog lieb//erman thing true one dog act thin...,No hashtags,"{'neg': 0.149, 'neu': 0.532, 'pos': 0.319, 'compound': 0.4939}",0.4939,pos
Check out our latest report ‘Poor Police Response: Disabled Victims of hate crime’ &amp; what can be done… https://t.co/Ndd9fT5hsf,4,6,check latest report 'poor polic response: disabl victim hate crime' &amp; done...,No hashtags,"{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.9081}",-0.9081,neg
"@andyluvv These are the breakdowns available in the published data - for anything more granular, I think it would h… https://t.co/HCaqoGUnj5",0,1,"these breakdown avail publish data - anyth granular, i think would h...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"@Jurgenbmarck @coinbureau ""Of course I hate the Bitcoin success, and I don’t welcome a currency that’s so useful to… https://t.co/rU9PlAVwRl",0,1,"""of cours i hate bitcoin success, i welcom currenc that' use to...",No hashtags,"{'neg': 0.24, 'neu': 0.519, 'pos': 0.24, 'compound': 0.0}",0.0,nutral
'EastEnders' fans horrified as Keegan is brutally attacked in vile hate crime https://t.co/qZRuXdWDSC https://t.co/vQj9reuGvJ,3,7,'eastenders' fan horrifi keegan brutal attack vile hate crime,No hashtags,"{'neg': 0.777, 'neu': 0.126, 'pos': 0.097, 'compound': -0.9531}",-0.9531,neg
@gmhales I agree with your points Gavin. We have to assume (I think) that all types of hate crime are massively und… https://t.co/0HRRqbKoeH,0,1,i agre point gavin. we assum (i think) type hate crime massiv und...,No hashtags,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@Parlez_me_nTory Oh, but it's a different kind of racism. The sort the Met seems to think they can do nothing about… https://t.co/b7F573Dnqz",1,1,"oh, differ kind racism. the sort met seem think noth about...",No hashtags,"{'neg': 0.248, 'neu': 0.545, 'pos': 0.206, 'compound': -0.1779}",-0.1779,neg
"Recorded homophobic hate crimes soared in pandemic
From Jan-Aug this year, at least 14,670 homophobic hate crime of… https://t.co/wHKNVK8z4T",0,1,"record homophob hate crime soar pandem from jan-aug year, least 14,670 homophob hate crime of...",No hashtags,"{'neg': 0.567, 'neu': 0.433, 'pos': 0.0, 'compound': -0.9371}",-0.9371,neg
@ClydeSSB Anti protestant hate crime I await the 24/7 wall to wall coverage &amp; condemnation from protestant hate mon… https://t.co/yzYgUhX1GV,4,51,anti protest hate crime i await 24/7 wall wall coverag &amp; condemn protest hate mon...,No hashtags,"{'neg': 0.728, 'neu': 0.221, 'pos': 0.051, 'compound': -0.9545}",-0.9545,neg
"A hate crime, Snickers attacked my Yosuke wallscroll (AGAIN) https://t.co/yDtczXBqto",0,3,"a hate crime, snicker attack yosuk wallscrol (again)",No hashtags,"{'neg': 0.72, 'neu': 0.28, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
International Day Of Disabled People so where is my present you bunch of type fisted gits? Is not buying me a prese… https://t.co/DWDu5diXYR,0,0,intern day of disabl peopl present bunch type fist gits? is buy prese...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"@TVSimes1 @mrjamesob Sorry to burst your bubble, but vile sewer rats were the cause of this hate crime.",0,0,"sorri burst bubble, vile sewer rat caus hate crime.",No hashtags,"{'neg': 0.653, 'neu': 0.347, 'pos': 0.0, 'compound': -0.9062}",-0.9062,neg
"Yesterday, newspapers shared an ugly anti-Semitic hate crime captured on film in London. A bus carrying Jewish peop… https://t.co/wOdQx1WDvt",1,1,"yesterday, newspap share ugli anti-semit hate crime captur film london. a bu carri jewish peop...",No hashtags,"{'neg': 0.353, 'neu': 0.539, 'pos': 0.108, 'compound': -0.7184}",-0.7184,neg
@RivkahBrown @Samfr Deeming it unnecessary to call the police in the wake of a racially motivated hate crime reeks of personal privilege ngl,0,2,deem unnecessari call polic wake racial motiv hate crime reek person privileg ngl,No hashtags,"{'neg': 0.515, 'neu': 0.485, 'pos': 0.0, 'compound': -0.891}",-0.891,neg
We are pleased to host @MerseyPolice @AlsopHighSch to facilitate a workshop with Year 8 students. Today we have dis… https://t.co/u0SVcq7dyh,8,24,we pleas host facilit workshop year 8 students. today dis...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@yasmincachette C’est un hate crime anti beure word,0,0,c'est un hate crime anti beur word,No hashtags,"{'neg': 0.704, 'neu': 0.296, 'pos': 0.0, 'compound': -0.8591}",-0.8591,neg
@america1sttoday @ataylor3133 @NER430 @econjared46 @WHCOS @POTUS @WhiteHouseCEA Yor bio dear. Its a hate crime.,0,0,yor bio dear. it hate crime.,No hashtags,"{'neg': 0.562, 'neu': 0.234, 'pos': 0.203, 'compound': -0.6808}",-0.6808,neg
"@dearaunty In 2020-21, there were 1,744 prosecutions for homophobic hate crimes in England and Wales.

https://t.co/RYEeiCJyCb

Table AR10",0,0,"in 2020-21, 1,744 prosecut homophob hate crime england wales.",No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@LoganM_Stuart @CornhillGlen @PortobelloPatti @PennyRed Hate crime incidents have increased every year, likely beca… https://t.co/9FL24OrqiQ",0,0,"hate crime incid increas everi year, like beca...",No hashtags,"{'neg': 0.49, 'neu': 0.34, 'pos': 0.17, 'compound': -0.6908}",-0.6908,neg
@dlumsden This should be considered a hate crime.,0,25,thi consid hate crime.,No hashtags,"{'neg': 0.783, 'neu': 0.217, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"A hate crime did occur that night, but it was committed by @JussieSmollett, with the propagandist press and Democra… https://t.co/NATBmfY4Cx",2,1,"a hate crime occur night, commit propagandist press democra...",No hashtags,"{'neg': 0.5, 'neu': 0.347, 'pos': 0.153, 'compound': -0.7184}",-0.7184,neg
Can't work out if this is a hate crime or a brave leap forwards. https://t.co/YdBBh7RhRS,0,23,can't work hate crime brave leap forwards.,No hashtags,"{'neg': 0.0, 'neu': 0.302, 'pos': 0.698, 'compound': 0.85}",0.85,pos
@Bonn1eGreer Hate crime. Track them down. Arrest them.,0,0,hate crime. track down. arrest them.,No hashtags,"{'neg': 0.762, 'neu': 0.238, 'pos': 0.0, 'compound': -0.8625}",-0.8625,neg
@micagbdav It's disgusting. I hope the people who did this are caught and prosecuted for a hate crime.,0,0,it' disgusting. i hope peopl caught prosecut hate crime.,No hashtags,"{'neg': 0.606, 'neu': 0.229, 'pos': 0.166, 'compound': -0.8271}",-0.8271,neg
"No, Rivkah, you didn’t suggest that Jews should look out for other minorities. You suggested that Jews should be lo… https://t.co/b9JQq5SoS2",3,18,"no, rivkah, suggest jew look minorities. you suggest jew lo...",No hashtags,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
